"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"21.07.2023","84,01","83,00","84,13","82,63","151,27K","1,21%"
"20.07.2023","83,01","83,56","83,66","82,71","136,03K","-0,68%"
"19.07.2023","83,57","84,01","84,41","83,27","140,12K","-0,27%"
"18.07.2023","83,80","85,07","85,14","83,71","151,92K","-1,45%"
"17.07.2023","85,03","84,99","85,16","84,77","109,72K","0,09%"
"14.07.2023","84,95","84,98","85,09","84,78","124,05K","0,08%"
"13.07.2023","84,89","84,52","84,96","84,40","128,33K","0,37%"
"12.07.2023","84,58","84,65","84,65","84,14","116,17K","-0,08%"
"11.07.2023","84,65","84,49","84,65","84,05","122,59K","0,32%"
"10.07.2023","84,38","84,49","84,99","84,13","115,81K","-0,72%"
"07.07.2023","84,99","84,13","85,11","84,13","201,88K","1,12%"
"06.07.2023","84,04","83,70","84,54","83,66","169,77K","0,41%"
"05.07.2023","83,70","83,51","84,07","83,36","81,71K","0,23%"
"04.07.2023","83,51","82,96","83,54","82,50","107,73K","0,67%"
"03.07.2023","82,95","83,17","83,17","81,82","185,38K","0,13%"
"30.06.2023","82,84","82,67","83,14","82,12","116,79K","0,58%"
"29.06.2023","82,37","82,29","82,57","82,00","116,14K","0,20%"
"28.06.2023","82,21","82,96","83,56","81,97","151,27K","-0,41%"
"27.06.2023","82,55","83,14","83,30","82,42","145,96K","-0,71%"
"26.06.2023","83,14","82,87","83,22","82,72","152,64K","0,51%"
"23.06.2023","82,72","83,20","83,29","82,72","112,17K","-0,37%"
"22.06.2023","83,02","82,94","83,32","82,55","118,01K","0,10%"
"21.06.2023","82,94","82,52","83,11","82,36","157,33K","0,70%"
"20.06.2023","82,36","81,87","82,36","81,70","114,79K","0,60%"
"19.06.2023","81,87","81,43","81,98","81,26","197,17K","0,54%"
"16.06.2023","81,43","80,54","81,55","80,43","198,77K","1,14%"
"15.06.2023","80,51","80,00","80,59","79,97","150,02K","0,70%"
"14.06.2023","79,95","79,38","80,11","79,38","151,52K","0,64%"
"13.06.2023","79,44","79,37","79,60","79,32","164,03K","0,26%"
"12.06.2023","79,24","79,55","79,72","79,24","187,18K","-0,31%"
"09.06.2023","79,48","79,41","79,58","79,25","126,28K","0,02%"
"07.06.2023","79,47","79,32","79,58","78,81","231,56K","0,28%"
"06.06.2023","79,25","79,48","79,74","79,24","157,85K","-0,30%"
"05.06.2023","79,48","78,98","79,58","78,69","194,58K","0,69%"
"02.06.2023","78,94","78,90","79,55","77,29","426,21K","0,05%"
"01.06.2023","78,90","79,92","80,12","78,34","409,81K","-1,06%"
"31.05.2023","79,75","79,56","79,75","79,50","96,55K","0,27%"
"30.05.2023","79,53","79,56","79,66","79,47","77,03K","-0,02%"
"29.05.2023","79,55","79,60","79,60","79,45","68,30K","-0,02%"
"26.05.2023","79,56","79,55","79,70","79,41","92,02K","0,02%"
"25.05.2023","79,55","79,58","79,79","79,46","111,42K","-0,03%"
"24.05.2023","79,57","79,80","79,85","79,46","130,75K","-0,29%"
"23.05.2023","79,80","79,74","79,85","79,50","135,03K","0,08%"
"22.05.2023","79,74","79,80","79,87","79,59","83,69K","-0,01%"
"19.05.2023","79,75","79,70","79,89","79,63","97,02K","0,05%"
"18.05.2023","79,70","79,42","79,80","79,31","106,94K","0,36%"
"17.05.2023","79,42","79,55","79,67","79,03","150,01K","-0,16%"
"16.05.2023","79,55","79,70","79,91","79,46","125,04K","-0,18%"
"15.05.2023","79,69","79,78","79,96","79,58","108,37K","0,07%"
"12.05.2023","79,63","79,86","79,96","79,55","118,52K","-0,28%"
"11.05.2023","79,86","80,05","80,20","79,61","118,96K","-0,19%"
"10.05.2023","80,01","80,43","80,58","80,01","95,21K","-0,50%"
"09.05.2023","80,41","80,08","80,57","79,83","136,05K","0,41%"
"08.05.2023","80,08","79,84","80,38","79,54","174,48K","-15,97%"
"06.05.2023","95,30","95,30","95,30","95,30","","19,34%"
"05.05.2023","79,86","79,63","79,98","79,46","151,34K","0,27%"
"04.05.2023","79,64","79,68","79,86","79,46","125,05K","0,12%"
"03.05.2023","79,55","79,63","79,84","79,44","105,74K","0,16%"
"02.05.2023","79,42","80,54","80,78","79,36","195,95K","-1,18%"
"28.04.2023","80,37","80,10","80,40","79,88","139,35K","0,33%"
"27.04.2023","80,10","80,37","80,55","80,05","87,78K","-0,33%"
"26.04.2023","80,37","80,74","80,74","80,19","94,23K","-0,46%"
"25.04.2023","80,74","80,51","80,88","80,34","119,06K","0,35%"
"24.04.2023","80,46","80,23","80,51","80,16","86,26K","0,19%"
"20.04.2023","80,31","80,24","80,57","79,89","108,63K","0,08%"
"19.04.2023","80,24","80,37","80,50","79,94","84,58K","0,12%"
"18.04.2023","80,14","80,58","80,79","79,98","128,76K","-0,51%"
"17.04.2023","80,56","80,42","80,80","80,37","81,33K","0,18%"
